Xavier Gens,18184,2,1620
Kasi Lemmons,51864,1,175541
Brian A Miller,1024823,0,241254
Matt Dillon,2876,2,31932
Alejandro Amenábar,19840,2,1933
James Cameron,2710,2,679
George Cukor,14674,0,11113
Jim Gillespie,33254,2,3597
Luke Greenfield,65734,2,193893
Alexander Payne,13235,0,9675
Jay Chandrasekhar,52049,2,9988
John Carpenter,11770,2,948
John Robert Hoffman,89113,0,21765
Malcolm D. Lee,72024,2,146304
Joe Carnahan,40223,2,7516
Kevin Greutert,2150,2,41439
Michael Lehmann,7145,2,2752
John Fortenberry,58316,2,9429
Daniel Barnz,84061,2,38117
Alexandre Aja,59291,2,9792
Sam Weisman,54967,2,13778
Niki Caro,15287,1,228203
Erik White,130687,2,41382
Christian Robinson,75687,0,13960
Jason Moore,168667,2,114150
Mike Tollin,53178,2,26602
Sam Raimi,7623,2,10223
Robert Harmon,57895,2,16028
Trent Cooper,130822,2,15639
Gary Halvorson,150641,2,16112
Antoine Fuqua,20907,2,26390
Nicholas Ray,2765,0,27759
Guy Green,67619,2,27759
Fede Alvarez,932248,2,109428
Donald Petrie,18281,2,23049
Paul Weitz,3289,2,9310
Sidney J. Furie,64508,2,11411
Ian Iqbal Rashid,190339,0,16988
Wayne Kramer,19000,2,7304
Rowdy Herrington,63943,2,24747
Jim Goddard,134639,2,58048
Neil Burger,17329,2,1491
Noel Marshall,29342,2,2989
Joel Schumacher,5572,2,10629
Andrea Di Stefano,40541,1,255343
Richard Kelly,1577,2,4723
Guillaume Ivernel,66856,2,10800
Arthur Qwak,66857,2,10800
Jack Smight,30422,2,25763
Todd Lincoln ,587800,0,79694
Howard Zieff,34611,2,4032
Steven Shainberg,67795,2,18615
Oliver Stone,1152,2,10673
Ang Lee,1614,2,4584
Julian Jarrold,29226,2,2977
Joe Nussbaum,54597,2,10760
Vadim Perelman,78118,0,11093
Peter Weir,2690,2,207
Bobby Farrelly,7395,2,8467
Peter Farrelly,7396,2,8467
Rob Reiner,3026,2,639
Sidney Lumet,39996,0,24226
Todd Phillips,57130,2,9285
Brian Robbins,53177,2,14709
Michel Hazanavicius,67717,2,74643
David S. Goyer,3893,2,13788
Wes Anderson,5655,2,83666
Jonathan Liebesman,66739,0,10781
Cyrus Nowrasteh,110618,2,318850
Perry Andelin Blake,20824,2,13908
Guillermo del Toro,10828,2,1417
John Whitesell,61175,2,39180
John Singleton,6482,2,16161
Christian E. Christiansen,143079,2,49950
Dennie Gordon,66960,1,10956
Sheldon Lettich,16590,2,9594
Edgar Wright,11090,2,4638
Diane English,76230,1,13972
Woody Allen,1243,2,5038
Peter Flinth,75043,0,13491
Robert Iscove,64815,2,10571
Peter Kosminsky,67781,2,10994
Karyn Kusama,54025,1,19994
Nick Gomez,17278,2,25166
Woody Allen,1243,2,30890
Allen Coulter,16834,2,23169
Clare Kilner,51600,1,17403
Richard Benjamin,24318,2,12120
Jonathan Demme,16294,2,9800
Josef Rusnak,15361,2,1090
Lance Rivera,302339,2,18475
Ronald Neame,7501,2,40160
Bruce Paltrow,173607,2,18074
Woody Allen,1243,2,9689
Adam Rifkin,50583,2,9781
Russell Mulcahy,52968,2,8009
Susanne Bier,1011,1,3877
Kenneth Johnson,19142,2,8854
James Gray,20561,2,152599
James Ivory,54441,2,18840
Danny Boyle,2034,2,68727
Jessy Terrero,73832,0,12657
Dany Boon,37627,2,8265
Nicolas Guy,54176,0,8265
Vicente Amorim,72133,0,12410
Gaspar Noé,14597,2,34647
Amy Heckerling,57434,1,73935
Lasse Hallström,5306,2,28178
Jérôme Salle,69987,2,185567
Tommy Lee Jones,2176,2,264656
Jesse Vaughan,114646,0,35696
Atom Egoyan,56205,2,16351
William Bindley,140151,0,38717
Wayne Beach,58667,2,18777
Gérard Krawczyk,21647,2,2110
James Gunn,15218,2,9035
Martin Brest,769,2,90
Chris Columbus,10965,2,771
Leonard Nimoy,1749,2,12154
Sydney Pollack,2226,2,9576
Tony Scott,893,2,744
Ang Lee,1614,2,146
Sam Mendes,39,2,14
Tom Hooper,70500,2,45269
Ivan Reitman,8858,2,9493
Udayan Prasad,145304,2,22556
Steven Spielberg,488,2,873
Yoon Je-kyoon,87537,2,33196
Morten Tyldum,77965,2,205596
Howard Zieff,34611,2,10765
Michael Apted,10781,2,16769
Thor Freudenthal,109857,2,33217
Andy Muschietti,1113116,2,132232
Harold Ramis,1524,2,11153
Jeff Tremaine,56578,2,208134
Stephen Frears,3224,0,1165
Tim Burton,510,2,4011
Tyler Perry,80602,2,17202
Gillian Armstrong,58094,1,9587
James Watkins,63306,0,65086
Simon West,12786,2,10053
Shawn Levy,17825,2,11870
Michael Cimino,12114,2,11778
Barry Levinson,8246,2,586
Jim Fall,19228,2,18736
Ric Roman Waugh,76422,2,134411
Michael Dougherty,11012,2,287903
Robert Rodriguez,2294,0,9276
Brian Gibson,18069,2,15765
James Mangold,366,2,2142
Joel Gallen,57604,2,11397
David Ayer,19769,0,77016
Rob Cohen,18878,2,11478
James Marsh,76998,2,266856
John Whitesell,61175,2,13411
Matt Williams,34481,2,10564
David Lean,12238,2,947
Rob Zombie,16848,2,24150
Jean-Marc Vallée,69371,2,228970
Dennis Iliadis,94108,2,18405
Clare Kilner,51600,1,6961
Rick Rosenthal,33341,0,11442
Rob Reiner,3026,2,2493
Denzel Washington,5292,2,14047
Nicolas Winding Refn,21183,2,64690
Sara Sugarman,58628,1,11132
Nicholas Hytner,55476,2,17127
Juan Carlos Fresnadillo,17597,2,1562
Thomas Carter,52038,2,232679
Wayne Wang,39819,0,17880
Gina Prince-Bythewood,71947,1,14736
George Armitage,58294,0,9434
Phil Traill,78562,2,23706
Joe Berlinger,69237,2,11531
Andrew Fleming,41549,2,9100
Woody Allen,1243,2,116
Elizabeth Allen Rosenbaum,1223175,1,38843
James Ivory,54441,2,1245
Paul Thomas Anderson,4762,2,4995
Robert Harmon,57895,2,10413
Michael Mayer,50460,2,14012
Martin Weisz,58260,0,9793
John Ottman,9039,2,12212
Jay Russell,46297,2,13768
John Bonito,56453,2,8975
Peter Atencio,136153,2,342521
Shana Feste,129718,0,45272
David Nutter,33316,0,9424
Derek Cianfrance,139098,2,97367
Roger Donaldson,21370,2,254904
Stephan Elliott,27889,2,18681
Kathryn Bigelow,14392,1,12162
Mark L. Lester,67753,2,11495
Andrew Dominik,37618,2,64689
Anton Corbijn,45052,2,157849
Tom Green,36423,2,13166
Mike Nawrocki,78298,2,15511
Mark Pellington,11676,2,37003
Catherine Owens,1670361,0,37003
Douglas Aarniokoski,71901,2,12211
Bryan Barber,75646,2,13816
Lone Scherfig,1176,1,51828
Drew Barrymore,69597,1,22798
Brian Koppelman,16304,2,7501
David Levien,16305,2,7501
James Foley,15890,2,10743
Albert Brooks,13,2,37718
Irwin Winkler,11472,2,15237
Francis Ford Coppola,1776,2,9686
Martin Scorsese,1032,2,9686
Woody Allen,1243,2,9686
Steve Gomer,104507,2,17644
RZA,150,2,97430
Dean Parisot,15002,2,12257
Mark Piznarski,1219210,2,13539
Terry Gilliam,280,2,68
Sean McNamara,129952,2,14024
Joel Coen,1223,0,115
Craig Brewer,53267,2,7874
Ron Shelton,4037,2,4911
Michael Winterbottom,172,2,1988
David Raynr,161858,0,16222
Mort Nathan,57962,2,9557
Oliver Parker,56710,2,9026
Dan Curtis,29648,2,57943
Wil Shriner,151232,2,18276
Martin McDonagh,54472,2,8321
Tina Gordon Chism,84124,0,72359
Peter Cattaneo,57630,2,10186
Vicky Jenson,12058,1,25704
Gus Van Sant,5216,2,133694
Woody Allen,1243,2,19265
Mary Lambert,56263,1,36047
Tommy Lee Jones,2176,2,8053
Peter Kassovitz,18204,2,2290
Shane Black,1108,2,5236
Rodman Flender,50719,2,6552
David Lynch,5602,2,1018
Katja von Garnier,62872,1,10075
Woody Allen,1243,2,38031
Mark Romanek,57446,2,42188
Mikael Salomon,30149,2,112430
Brad Anderson,37948,2,6687
Michael Chapman,1044,2,13853
Antonio Banderas,3131,2,31306
Michael Haneke,6011,2,8461
Khalil Sullins,1498767,0,331592
Atom Egoyan,56205,2,47692
Fritz Lang,68,2,19
Pierre Morel,35453,2,10045
Gary Fleder,5501,2,400
Hou Hsiao-hsien,64992,2,253450
Gregor Jordan,57030,2,9104
Andrey Zvyagintsev,68519,0,11190
Tony Jaa,57207,2,16353
Panna Rittikrai,57274,2,16353
Neil Marshall,57581,2,23759
Russell Mulcahy,52968,2,24206
Ryûhei Kitamura,45996,2,10185
Darrell James Roodt,16730,0,75033
Dito Montiel,53935,2,74536
Stefan Ruzowitzky,15115,2,31668
Jake Paltrow,122582,2,13501
Juraj Jakubisko,78001,0,15208
Anthony Silverston,1199049,0,172391
Gabe Ibáñez,119953,0,262543
Gerry Lively,21394,2,9288
Daniele Luchetti,59911,0,370980
Derek Yee Tung-Sing,240150,0,20083
Julien Temple,22669,2,40880
Harold Ramis,1524,2,137
Gregory Jacobs,119665,2,264999
Baz Luhrmann,6201,2,454
Gilles Paquet-Brenner,144519,2,53457
Peter Cousens,1219769,2,288980
Clint Eastwood,190,2,33
Lars von Trier,42,2,1951
Danny Boyle,2034,2,12405
Adrian Lyne,7270,2,10998
Garry Marshall,1201,2,114
John Cornell,57594,2,9396
Vidhu Vinod Chopra,99710,2,319910
Oliver Stone,1152,2,2604
Jon Turteltaub,12962,2,864
Patrick Lussier,27226,0,14435
Sylvain White,31119,2,1931
Lewis Gilbert,10076,2,691
Jamie Blanks,59958,2,9877
Tyler Perry,80602,2,62008
Randal Kleiser,8876,2,12227
Bruce McCulloch,73499,2,13824
Phyllida Lloyd,71068,1,71688
Phil Vischer,78297,2,15173
Mike Nawrocki,78298,2,15173
John Singleton,6482,2,8291
Kevin Bray,34453,2,13950
Wes Craven,5140,2,12158
John Boorman,19665,2,11586
Courtney Solomon,61921,2,10008
David Zucker,12987,2,2830
David Twohy,28239,0,12403
Rick Famuyiwa,51866,0,34563
Alan Cohn,111247,2,14557
Franco Zeffirelli,24657,2,10368
Tom Holland,64796,2,10280
Martin Scorsese,1032,2,12637
Spike Lee,5281,2,34152
Chris Rock,2632,2,14434
James Isaac,69579,2,11470
Emilio Estevez,2880,2,10741
Mark Waters,54050,2,24940
Josh Schwartz,168798,2,82679
Julian Schnabel,7482,2,2013
Todd Field,5010,2,1440
Davis Guggenheim,19012,2,18041
Tony Goldwyn,3417,2,28029
Phillip Noyce,13015,2,1123
Stephen Carpenter,56913,2,14033
James Ivory,54441,2,87729
Stephan Elliott,27889,2,16899
James Fargo,66222,2,41317
Mike Leigh,65452,2,245700
Alain Resnais,11983,2,37842
Costa-Gavras,27436,0,9045
John Woo,11401,2,44092
Chao-Bin Su,554948,0,44092
Neil Burger,17329,2,16005
Kenneth Lonergan,30711,2,44754
Bo Zenga,73833,2,23988
Rob Reiner,3026,2,43949
Ang Lee,1614,2,142
Amy Heckerling,57434,1,9603
Todd Haynes,16863,2,10712
Steve Pink,3227,2,243938
Philip Kaufman,648,2,10876
Martin McDonagh,54472,2,86838
Kasi Lemmons,51864,1,25208
Oliver Hirschbiegel,7832,2,613
Alejandro Amenábar,19840,2,1913
Jonathan Glazer,66728,2,97370
Barry Levinson,8246,2,801
Shim Hyung-Rae,64331,2,70829
Jon M. Chu,54507,2,54518
Darren Aronofsky,6431,2,44214
Francis Ford Coppola,1776,2,240
Thomas Carter,52038,2,9816
Renny Harlin,16938,2,10131
Patricia Riggen,437833,0,339984
Danny Leiner,56591,2,8859
Christopher Cain,56828,2,11967
Theodore Melfi,1141683,0,239563
Steve Pink,3227,2,222899
Gil Junger,40243,2,4951
Ed Decter,7397,2,10985
Gene Quintano,56953,2,9644
Jaume Collet-Serra,59521,2,332567
Eric Bress,20218,2,1954
J. Mackye Gruber,20219,2,1954
Chris Koch,58059,2,15489
Preston A. Whitmore II,76705,2,15250
Bob Clark,12698,2,22345
Kirk Wong,58036,2,9448
Bronwen Hughes,18320,1,38223
John Lafia,65678,2,11186
Sam Miller,134156,2,136835
Frank Darabont,4027,2,5876
Alex Garland,2036,2,264660
Spike Jonze,5953,2,492
Mark Brown,66116,2,25462
Dave Green,1101410,0,238603
John Stockwell,57082,2,10691
Clint Eastwood,190,2,1251
Michael Polish,41887,2,5172
Daisy von Scherler Mayer,56714,1,58680
Lenny Abrahamson,83281,2,264644
Bob Saget,72450,2,14577
John Waters,10367,2,11592
Andrew Fleming,41549,2,16406
Craig Bolotin,34692,2,19052
Mark Christopher,33541,2,3682
Blair Hayes,58518,0,9683
Jez Butterworth,21339,2,2084
Jon Lucas,52114,2,107811
Scott Moore,226089,0,107811
Isabel Coixet,90,1,2266
Christopher Doyle,1357,2,2266
Tom Tykwer,1071,2,2266
Joel Coen,1223,0,2266
Ethan Coen,1224,0,2266
Richard LaGravenese,2163,2,2266
Wes Craven,5140,2,2266
Gus Van Sant,5216,2,2266
Vincenzo Natali,5877,2,2266
Gurinder Chadha,6220,1,2266
Walter Salles,8574,2,2266
Alfonso Cuarón,11218,2,2266
Alexander Payne,13235,0,2266
Gérard Depardieu,16927,2,2266
Sylvain Chomet,21768,0,2266
Bruno Podalydès,21769,2,2266
Frédéric Auburtin,21126,2,2266
Olivier Assayas,21678,2,2266
Nobuhiro Suwa,21681,2,2266
Oliver Schmitz,21683,2,2266
Daniela Thomas,21771,1,2266
Rod Lurie,21526,2,13074
Paul Weitz,3289,2,144340
Patrice Leconte,37626,2,48217
Atom Egoyan,56205,2,28211
Paul Mazursky,47773,2,47502
Sidney Lumet,39996,0,9950
Stephen Chbosky,19311,2,84892
Jon Hess,82033,0,24227
Douglas McGrath,32983,2,9672
Michael Winterbottom,172,2,44853
Mark Neveldine,20193,2,157544
Joe Cornish,155531,2,59678
Angelina Jolie,11701,1,79777
Brad Anderson,37948,2,158011
John H. Lee,78866,2,407887
John Stainton,944713,2,17043
Glenn Ficarra,56411,2,8952
John Requa,56412,0,8952
Jean-Jacques Annaud,2352,2,62204
Denzel Washington,5292,2,13435
Michael Hoffman,52405,2,17187
Tony Scott,893,2,319
Benedek Fliegauf,227936,2,59457
James Foley,15890,2,9504
Michael Winterbottom,172,2,37414
Paul Schrader,1035,0,6217
Stewart Hendler,130837,2,26688
John Cromwell,31497,2,43867
W.S. Van Dyke,32427,2,43867
Craig Gillespie,50767,0,6615
Mark Herman,55299,0,14574
Lars von Trier,42,2,16
Gillian Armstrong,58094,1,39780
Abel Ferrara,39104,2,21612
Brian Koppelman,16304,2,36691
David Levien,16305,2,36691
Robert Rodriguez,2294,0,23631
Ethan Maniquis,61847,0,23631
George Hickenlooper,37852,2,45324
Don Bluth,40345,2,12144
Kang Je-gyu,64883,0,11658
William Dear,56506,2,56601
William Friedkin,15175,0,9552
Steven Spielberg,488,2,578
Chris Weitz,3288,0,2105
Paul Weitz,3289,2,2105
Stéphane Aubier,126597,0,126319
Vincent Patar,126599,0,126319
Benjamin Renner,1092607,0,126319
Michael Ritchie,12964,2,10136
Tim Story,20400,2,67660
Tim Story,20400,2,10611
Nicholas Meyer,1788,2,154
Tom Shadyac,4499,2,3049
John Badham,12840,2,860
Peter Weir,2690,2,9281
Mike McCoy,90429,2,75674
Scott Waugh,293911,2,75674
Anne Fletcher,29214,1,9762
Mike Judge,17403,2,3179
Quentin Tarantino,138,2,184
Jon Hurwitz,68843,2,13335
Hayden Schlossberg,68844,2,13335
Josh Trank,934803,2,76726
Barbra Streisand,10400,0,10269
Terry Gilliam,280,2,36819
Tamra Davis,57691,1,17130
Nima Nourizadeh,1299380,0,57214
Franklin J. Schaffner,13265,2,11202
Mark Romanek,57446,2,9357
John Erick Dowdle,77147,0,13812
David Moreau,56735,2,9030
Xavier Palud,56736,2,9030
Christopher Erskin,234818,2,19084
Jesse Dylan,54584,2,8386
Brian Henson,65298,2,10437
Julie Taymor,16391,1,1360
Dan Cutforth,1027017,2,101267
Jane Lipsitz,1027018,1,101267
Josh Boone,1053420,0,222935
John Dahl,21053,2,10220
Chris Rock,2632,2,284296
John Frankenheimer,13776,2,31915
David Koepp,508,2,11601
Stephen Frears,3224,0,205220
Mike Binder,24173,2,11354
Franklin J. Schaffner,13265,2,16241
Elizabeth Allen Rosenbaum,1223175,1,14191
Jake Schreier,836732,0,286565
Cheryl Dunye,232937,0,26710
Alexander Payne,13235,0,129670
Ernest R. Dickerson,15521,2,9059
Tim Hill,49903,2,34549
Jason Reitman,52443,2,57157
Brian Taylor,20192,2,1948
Mark Neveldine,20193,2,1948
Lionel C. Martin,229097,0,28353
Richard LaGravenese,2163,2,46889
Sanaa Hamri,64140,1,38093
Jonathan Demme,16294,2,14976
Bob Rafelson,19450,2,11027
Peter Webber,16785,2,3635
Wolfgang Petersen,5231,2,387
Wallace Wolodarsky,486,2,6020
Richard Curtis,7018,2,122906
Zhang Yimou,607,2,9550
Nicholas Jarecki,81856,2,60599
Dean Israelite,1099862,0,227719
Darnell Martin,81727,1,14299
Scott Alexander,7130,2,19419
Larry Karaszewski,7131,2,19419
Stuart Gordon,27991,2,12088
Christopher Guest,13524,2,14799
Woody Allen,1243,2,9466
Ryan Murphy,52779,2,7510
Robert Iscove,64815,2,31246
Spike Lee,5281,2,61752
Jane Campion,10757,1,10944
James Gray,20561,2,10362
Fred Schepisi,64061,2,14778
Bong Joon-ho,21684,2,1255
Roger Spottiswoode,1724,2,45226
Antonia Bird,42617,1,10212
Jon Poll,10395,2,8669
Paolo Sorrentino,56194,2,179144
Peter Care,42518,2,16857
Park Chan-wook,10099,2,86825
Wong Kar-wai,12453,2,844
Ira Sachs,53708,2,8060
Carroll Ballard,68212,2,15907
Neil Jordan,17016,0,38448
Takeshi Kitano,3317,2,327
Anthony Russo,19271,2,9260
Joe Russo,19272,2,9260
Sidney Lumet,39996,0,61337
Vadim Perelman,78118,0,13079
Lawrence Kasdan,8844,2,89325
Marco Kreuzpaintner,5192,2,4170
Lajos Koltai,47275,2,41508
Alan Rudolph,72427,2,12479
Zhang Yimou,607,2,44555
Vincenzo Natali,5877,2,10133
Lu Chuan,92015,2,21345
Lijun Sun,1438306,0,173931
Takashi Yamazaki,43652,0,61984
Renny Harlin,16938,2,50601
Christopher Smith,41041,2,26466
Timothy Hines,1128550,2,345003
Randall Wallace,2460,2,236751
Guy Ritchie,956,2,107
David Winters,29700,2,357837
Mary Lambert,56263,1,8913
Akira Kurosawa,5026,2,13889
Jamie Thraves,83224,0,18530
Mabel Cheung,103602,0,358451
Joe Dante,4600,2,927
George Lucas,1,2,11
Dan Mazer,6733,2,291870
David Lean,12238,2,907
Stephen Daldry,468,2,206563
Kenny Ortega,65310,2,11887
David O. Russell,17883,2,45317
Jeff Tremaine,56578,2,12094
Jonathan Lynn,21217,2,10377
R.J. Cutler,1284493,0,249164
Brian Trenchard-Smith,84981,0,256092
David S. Ward,12920,2,9942
Barnaby Thompson,21677,2,10748
Oliver Parker,56710,2,10748
Joel Schumacher,5572,2,1817
Adam Shankman,20739,2,10229
Tim Robbins,504,2,687
Roger Kumble,11873,2,796
Kevin Greutert,2150,2,22804
Mel Brooks,14639,2,10156
Gina Prince-Bythewood,71947,1,12837
Rob Pritts,123694,0,17708
Brian De Palma,1150,2,13937
Norman Jewison,13563,2,28932
Tobe Hooper,10051,2,31909
John Crowley,77269,2,167073
Stanley Kubrick,240,2,3175
Brendan Malloy,82221,2,14369
Emmett Malloy,82222,2,14369
Reginald Hudlin,68215,2,16888
Dustin Hoffman,4483,2,121826
Gregory Poirier,50942,2,10646
Bill Paxton,2053,2,12149
Simon Curtis,133502,2,304357
Bill Condon,15557,2,11184
Sam Raimi,7623,2,766
Dewey Nicks,113641,0,20009
Lasse Hallström,5306,2,1587
Philip Saville,107414,2,30973
Mike Leigh,65452,2,11109
Daisy von Scherler Mayer,56714,1,9027
Mira Nair,6495,1,63020
Joel Coen,1223,0,86829
Ethan Coen,1224,0,86829
Tim Blake Nelson,1462,2,11065
William A. Graham,83467,2,13888
Martin Ritt,18854,2,42345
John Turturro,1241,2,13994
Agnieszka Holland,1128,1,1590
Rowan Joffe,17608,2,62728
David Hackl,2679,2,11917
Giuliano Montaldo,132257,2,45138
Lisa Azuelos,229568,1,80271
Ray Lawrence,38774,2,4657
Karan Johar,35736,2,14395
Oliver Parker,56710,2,24137
Ruairi Robinson,90508,0,190847
Jaume Balagueró,54525,2,11056
Stanley Kubrick,240,2,62
Steven Spielberg,488,2,601
Jon Kasdan,30368,2,13067
Léa Pool,135534,1,25379
Floyd Mutrux,67834,2,88641
Sajid Khan,14086,2,58051
Christopher Cain,56828,2,14877
Dean Wright,112630,2,96399
Eric Lartigau,85340,0,304410
Gus Van Sant,5216,2,489
Shintaro Shimosawa,432629,2,373314
Darren Lynn Bousman,2675,2,214
Ivan Reitman,8858,2,10890
Peyton Reed,59026,2,1588
James DeMonaco,53120,2,316727
Robert Iscove,64815,2,10314
Darren Lynn Bousman,2675,2,663
Geoffrey Sax,61357,2,11804
Tyler Perry,80602,2,16781
Martin Scorsese,1032,2,11873
Bernhard Wicki,9894,0,9289
Ken Annakin,35318,2,9289
Andrew Marton,57142,0,9289
Stephen Herek,18356,2,10414
Takashi Shimizu,20310,2,1970
Dennis Dugan,17494,2,9614
Victor Salva,56349,2,8922
Stephen Herek,18356,2,1648
Carol Reed,15378,2,17917
John Madden,18844,0,74534
Chuck Sheetz,141706,2,19405
George Miller,20629,2,9355
George Ogilvie,57433,2,9355
Mark L. Lester,67753,2,10999
William Brent Bell,62768,2,321258
John Erick Dowdle,77147,0,44040
Marcus Raboy,65133,0,10426
Leigh Whannell,2128,2,280092
Michael Schultz,77300,2,13938
Brett Leonard,57090,0,10163
Peter Sollett,71548,2,12182
Kevin Smith,19303,2,1832
Bob Dolman,12648,2,9034
Steven Spielberg,488,2,15301
Joe Dante,4600,2,15301
John Landis,4610,2,15301
George Miller,20629,2,15301
Rowdy Herrington,63943,2,10135
Keenen Ivory Wayans,35689,2,26352
John Polson,15337,2,20616
Greg Coolidge,47364,2,9794
Deborah Kaplan,13614,1,15037
Harry Elfont,13615,0,15037
Francis Ford Coppola,1776,2,227
David Lowery,592493,2,294272
David Cronenberg,224,2,11336
Ciaran Foy,145142,0,283445
Salim Akil,225556,2,88036
Jamie Blanks,59958,2,10984
Olatunde Osunsanmi,62369,0,22824
Robert Altman,9789,2,9526
Leon Ichaso,78997,2,39349
Joseph Zito,64195,0,15983
Malcolm D. Lee,72024,2,14544
Wes Anderson,5655,2,11545
Colin Strause,6037,2,42684
Greg Strause,6038,2,42684
John Madden,18844,0,268238
Patricia Rozema,55439,1,8359
Mark Rosman,68770,2,15648
Spike Lee,5281,2,41823
Steve Oedekerk,4489,2,11891
Ron Underwood,33485,2,9362
Rob Schmidt,60243,0,9902
Walter Hill,1723,2,14729
James Foley,15890,2,9455
Jeff Nichols,71872,2,103731
Ben Garant,59413,2,10090
Morgan Spurlock,57492,2,164558
Neal Brennan,57692,2,19905
Tuck Tucker,1409418,0,17710
Simon Curtis,133502,2,75900
Richard Shepard,44740,2,9515
Theodore Witcher,120515,2,27322
Joel Edgerton,33192,2,328425
Jim Hanon,307546,0,14120
Tommy O'Haver,62514,2,10050
Mike Judge,17403,2,1542
Michael Patrick Jann,59412,2,10490
Tim Burton,510,2,87093
Peter Berg,36602,2,10029
Joe Nussbaum,54597,2,9893
Brian De Palma,1150,2,11507
Jorma Taccone,62863,2,37931
Stephen Frears,3224,0,3472
Griffin Dunne,2171,0,87818
Peter Farrelly,7396,2,87818
Elizabeth Banks,9281,1,87818
James Gunn,15218,2,87818
Steven Brill,32593,2,87818
Brett Ratner,11091,2,87818
Steve Carr,52112,2,87818
Rusty Cundieff,141825,2,87818
James Duffy,938681,0,87818
Patrik Forsberg,938682,0,87818
Jonathan van Tulleken,1272994,2,87818
Will Graham,1579630,0,87818
Jeff Lowell,57173,2,13160
Lorene Scafaria,71551,1,88005
Miguel Arteta,61069,2,52067
Tony Kaye,814,2,73
Marcus Dunstan,51023,2,134597
Timothy Bjorklund,1082114,0,24034
François Girard,78012,2,14283
David Lynch,5602,2,404
Scott Kalvert,65390,2,13201
Jason Bateman,23532,2,209403
David Schwimmer,14409,2,7942
Allan Arkush,83198,2,73247
Mike Binder,24173,2,253331
Eric Bross,60045,2,34043
Werner Herzog,6818,2,9952
Dan Fogelman,15892,2,256924
Jay Duplass,45405,0,82532
Mark Duplass,45407,2,82532
Luca Guadagnino,78160,2,41110
John Putch,21475,2,134371
Peter Medak,21377,2,2088
Steven Soderbergh,1884,2,10388
Paul Haggis,455,2,1640
Terence Davies,93911,2,25520
Harley Cokeliss,23858,2,27342
Victor Salva,56349,2,13689
Tom Brady,66512,2,67911
Spike Lee,5281,2,24664
Jason Zada,1300274,0,329440
Franklin J. Schaffner,13265,2,47890
Noah Baumbach,5656,2,252512
Chris Weitz,3288,0,55720
David Cronenberg,224,2,9613
Eric Blakeney,95818,2,29076
Douglas McGrath,32983,2,29339
Ariel Vromen,81476,2,68812
Rakesh Roshan,1032103,2,32740
John Waters,10367,2,14195
William Friedkin,15175,0,73567
Derrick Borte,126910,2,41479
Richard Kwietniowski,228797,2,15394
Bob Odenkirk,59410,2,10071
Wong Kar-wai,12453,2,1989
John Turturro,1241,2,91076
Guy Ritchie,956,2,12779
Joshua Seftel,93047,2,13191
Stephen Chow,57607,2,11770
Vincent Gallo,22461,2,12703
Claude Chabrol,19069,0,64559
Jon Stewart,12219,2,222649
Bigas Luna,37577,2,115872
Ralph Fiennes,5469,2,101173
Dan Harris,11013,2,25350
Mel Smith,141450,2,10034
Bobcat Goldthwait,95024,2,20178
Christopher Smith,41041,2,5072
Stuart Gordon,27991,2,18191
Jake Scott,65317,2,31007
Alan Metter,69801,2,11546
Jeb Stuart,7671,2,41894
Rafa Lara,1432207,0,184374
Michael Radford,28898,2,268171
Alan Smithee,55948,0,78149
Arthur Hiller,133259,2,78149
Michael Meredith,17845,2,24663
Julio DePietro,129716,2,39037
Katherine Dieckmann,89395,1,22805
William Dear,56506,2,39055
Kim Farrant,219961,0,245846
Marcus Raboy,65133,0,25186
Scott Marshall Smith,69144,2,15017
Álex de la Iglesia,57865,0,12245
Andrew Traucki,81328,2,49787
Michael Clancy,4910,2,16358
Patrick Lussier,27226,0,7006
Robert Adetuyi,31120,2,66767
Kari Skogland,22140,1,17622
Taedong Park,1291685,0,283671
Mauricio De la Orta,1395853,0,283671
Paul Schrader,1035,0,18516
Benedikt Erlingsson,42092,2,217708
Gurinder Chadha,6220,1,42057
Jason Connery,25527,2,17577
Vic Sarin,87121,2,14608
Jim Issa,1434341,0,34417
Kim Jee-woon,543568,0,15067
Douglas Aarniokoski,71901,2,78383
William Phillips,107630,2,43090
Greg Mottola,54733,2,16614
Andy García,1271,2,9700
Steve Carr,52112,2,10471
Sarik Andreasyan,232858,0,250066
Lewis Gilbert,10076,2,667
Julian Gilbey,63052,2,208869
Michael Haneke,6011,2,86837
Gary Sherman,33094,0,10306
Valeri Milev,1040955,0,106845
Stanley Kramer,4081,2,11576
Pedro Almodóvar,309,2,219
Gerald Potterton,70616,2,11827
Jared Hess,53925,2,22820
Richard Loncraine,33315,2,31174
David Hackl,2679,2,244316
Anurag Basu,119819,2,37737
Lars von Trier,42,2,62215
Kriv Stenders,110427,0,66125
Yash Chopra,35770,2,132316
Ridley Scott,578,2,348
Tobe Hooper,10051,2,30497
Floria Sigismondi,98521,0,27586
Norman Jewison,13563,2,14811
Terence Young,9855,2,660
Joseph Kahn,66823,2,68684
Ferzan Ozpetek,72197,2,40794
F. Gary Gray,37932,2,9400
Malcolm D. Lee,72024,2,16162
Tom Holland,64796,2,10585
Michael Moore,17087,2,2359
James DeMonaco,53120,2,238636
Kris Isacsson,65627,2,10472
Danny Leiner,56591,2,11282
Rod Lurie,21526,2,6521
Ben Younger,24294,2,14181
John Landis,4610,2,1621
